investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,amount
INV002174,2024-06-02,101206,SIP,20762,Gujarat,Ahmedabad,T30,36-45,Male,25.1,Net Banking,VERIFIED,20762
INV001802,2024-06-02,119552,Lumpsum,325254,Punjab,Chandigarh,T30,46-55,Male,77.7,UPI,VERIFIED,325254
INV003660,2024-06-02,100033,Redemption,372713,Delhi,Noida,T30,26-35,Male,6.8,Cheque,PENDING,372713
INV001235,2024-06-02,120505,SIP,5580,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,VERIFIED,5580
INV002794,2024-06-02,119552,SIP,2093,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,Net Banking,VERIFIED,2093
INV001580,2024-06-02,101208,Lumpsum,13783,Punjab,Chandigarh,T30,26-35,Male,18.7,Cheque,PENDING,13783
INV003437,2024-06-02,125497,SIP,12674,Punjab,Amritsar,B30,46-55,Female,51.0,UPI,VERIFIED,12674
INV003453,2024-06-02,118633,SIP,3210,Punjab,Chandigarh,T30,36-45,Male,56.3,Net Banking,VERIFIED,3210
INV002437,2024-06-02,118633,SIP,1102,Haryana,Faridabad,B30,26-35,Male,24.8,Mandate,VERIFIED,1102
INV000079,2024-06-02,118632,SIP,6588,Gujarat,Surat,T30,26-35,Male,17.0,Cheque,VERIFIED,6588
INV003012,2024-06-02,118634,SIP,47809,Madhya Pradesh,Indore,T30,36-45,Male,41.8,Net Banking,VERIFIED,47809
INV000514,2024-06-02,119094,SIP,2430,West Bengal,Kolkata,T30,36-45,Male,43.2,UPI,PENDING,2430
INV003859,2024-06-02,120841,SIP,8919,Karnataka,Bangalore,T30,36-45,Male,28.5,Mandate,VERIFIED,8919
INV003211,2024-06-02,118632,SIP,16268,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,VERIFIED,16268
INV000091,2024-06-02,119092,SIP,2329,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,VERIFIED,2329
INV002216,2024-06-02,119599,SIP,909,Maharashtra,Mumbai,T30,46-55,Male,26.5,Net Banking,VERIFIED,909
INV004640,2024-06-02,119599,SIP,9615,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,VERIFIED,9615
INV004968,2024-06-02,119552,Redemption,157906,Delhi,Noida,T30,26-35,Male,22.2,UPI,VERIFIED,157906
INV001695,2024-06-02,148569,Redemption,434660,Punjab,Amritsar,B30,36-45,Male,24.0,Mandate,PENDING,434660
INV001043,2024-06-02,148568,Redemption,387583,Haryana,Gurugram,T30,18-25,Male,7.8,Cheque,VERIFIED,387583
INV003958,2024-06-02,101206,Redemption,199983,Haryana,Faridabad,B30,18-25,Male,6.6,UPI,VERIFIED,199983
INV001178,2024-06-02,102887,Redemption,343872,West Bengal,Kolkata,T30,26-35,Female,10.3,Mandate,VERIFIED,343872
INV003404,2024-06-02,125498,SIP,20938,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Cheque,VERIFIED,20938
INV004357,2024-06-02,125497,Lumpsum,271239,Delhi,Gurugram,T30,46-55,Female,55.6,Net Banking,VERIFIED,271239
INV000609,2024-06-02,120844,Redemption,32430,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,UPI,VERIFIED,32430
INV001813,2024-06-02,101207,Redemption,118093,Karnataka,Mysore,B30,36-45,Male,27.0,Net Banking,VERIFIED,118093
INV003578,2024-06-02,125498,SIP,4511,Uttar Pradesh,Lucknow,T30,36-45,Female,36.5,UPI,VERIFIED,4511
INV000014,2024-06-02,125497,SIP,6852,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Mandate,VERIFIED,6852
INV001536,2024-06-02,118633,SIP,55507,Karnataka,Mysore,B30,26-35,Male,17.9,UPI,VERIFIED,55507
INV003851,2024-06-02,119092,SIP,5186,Karnataka,Bangalore,T30,46-55,Male,60.6,UPI,VERIFIED,5186
INV003651,2024-06-02,100016,SIP,439,Gujarat,Surat,T30,26-35,Male,14.6,Cheque,VERIFIED,439
INV003795,2024-06-02,119552,Redemption,76942,West Bengal,Kolkata,T30,18-25,Male,7.6,Net Banking,VERIFIED,76942
INV001069,2024-06-02,148568,SIP,25766,Telangana,Hyderabad,T30,26-35,Male,19.1,Cheque,VERIFIED,25766
INV003410,2024-06-02,120503,SIP,17471,Madhya Pradesh,Indore,T30,26-35,Male,7.7,Net Banking,VERIFIED,17471
INV001566,2024-06-02,119094,Lumpsum,310514,West Bengal,Kolkata,T30,18-25,Male,7.8,Mandate,VERIFIED,310514
INV001668,2024-06-02,102887,SIP,7150,Rajasthan,Udaipur,B30,36-45,Female,22.4,Cheque,VERIFIED,7150
INV003722,2024-06-02,118635,SIP,25876,Maharashtra,Nashik,B30,36-45,Female,50.8,UPI,VERIFIED,25876
INV002182,2024-06-02,120505,SIP,11390,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Net Banking,VERIFIED,11390
INV003188,2024-06-02,119551,Lumpsum,196508,Tamil Nadu,Coimbatore,B30,26-35,Male,11.0,Cheque,VERIFIED,196508
INV003897,2024-06-02,119598,SIP,15507,Tamil Nadu,Coimbatore,B30,26-35,Male,24.0,Mandate,VERIFIED,15507
INV004630,2024-06-02,118632,SIP,478,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Net Banking,VERIFIED,478
INV002896,2024-06-02,102885,Redemption,12276,Maharashtra,Nashik,B30,26-35,Male,21.5,Mandate,PENDING,12276
INV004630,2024-06-02,120843,SIP,2148,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,UPI,VERIFIED,2148
INV002321,2024-06-02,119095,SIP,25499,Telangana,Hyderabad,T30,26-35,Male,22.5,Cheque,PENDING,25499
INV001563,2024-06-02,120843,SIP,41877,Rajasthan,Jaipur,T30,36-45,Male,59.1,Net Banking,VERIFIED,41877
INV001137,2024-06-02,101206,SIP,7046,West Bengal,Kolkata,T30,56+,Female,55.8,Mandate,VERIFIED,7046
INV003878,2024-06-02,100016,SIP,12511,Haryana,Gurugram,T30,56+,Male,27.9,Net Banking,VERIFIED,12511
INV000625,2024-06-02,102885,Lumpsum,413562,Rajasthan,Jaipur,T30,46-55,Female,19.7,Mandate,VERIFIED,413562
INV003338,2024-06-02,119094,SIP,2977,Haryana,Faridabad,B30,46-55,Male,69.2,UPI,VERIFIED,2977
INV000939,2024-06-02,125498,SIP,821,Karnataka,Bangalore,T30,26-35,Male,19.6,Cheque,VERIFIED,821
INV001121,2024-06-03,119120,SIP,26023,Rajasthan,Udaipur,B30,36-45,Male,52.0,Net Banking,VERIFIED,26023
INV003870,2024-06-03,102885,Redemption,75903,West Bengal,Kolkata,T30,26-35,Male,15.0,Mandate,VERIFIED,75903
INV003161,2024-06-03,119552,SIP,2230,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,UPI,VERIFIED,2230
INV001301,2024-06-03,120844,Redemption,313412,Delhi,New Delhi,T30,26-35,Male,19.1,Cheque,VERIFIED,313412
INV003432,2024-06-03,102886,SIP,10785,Uttar Pradesh,Agra,B30,56+,Female,11.2,Cheque,PENDING,10785
INV001326,2024-06-03,119551,SIP,1089,Rajasthan,Udaipur,B30,46-55,Male,54.9,Cheque,VERIFIED,1089
INV002989,2024-06-03,149323,SIP,2834,Haryana,Faridabad,B30,46-55,Male,16.3,Cheque,VERIFIED,2834
INV002367,2024-06-03,120844,SIP,8000,Telangana,Hyderabad,T30,26-35,Male,13.9,Mandate,VERIFIED,8000
INV001976,2024-06-03,125497,SIP,6418,Madhya Pradesh,Indore,T30,26-35,Female,6.1,Cheque,VERIFIED,6418
INV000856,2024-06-03,119599,Lumpsum,303519,Madhya Pradesh,Indore,T30,26-35,Male,24.8,Mandate,VERIFIED,303519
INV001514,2024-06-03,119092,SIP,5781,Delhi,Gurugram,T30,46-55,Male,75.8,Cheque,PENDING,5781
INV004439,2024-06-03,149323,SIP,8079,Haryana,Faridabad,B30,26-35,Male,8.6,Net Banking,VERIFIED,8079
INV000609,2024-06-03,101207,Redemption,267007,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,Mandate,VERIFIED,267007
INV000439,2024-06-03,120504,Lumpsum,277443,Rajasthan,Udaipur,B30,56+,Male,23.4,Net Banking,VERIFIED,277443
INV004982,2024-06-03,118632,SIP,4520,Haryana,Faridabad,B30,18-25,Female,7.9,UPI,VERIFIED,4520
INV002934,2024-06-03,120504,Lumpsum,123431,Delhi,Noida,T30,36-45,Male,25.8,Net Banking,VERIFIED,123431
INV003581,2024-06-03,118632,SIP,842,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Cheque,VERIFIED,842
INV002418,2024-06-03,119598,SIP,15190,Haryana,Faridabad,B30,36-45,Male,34.0,Net Banking,PENDING,15190
INV002491,2024-06-03,101206,Redemption,33768,Karnataka,Mysore,B30,18-25,Male,4.4,Cheque,VERIFIED,33768
INV000844,2024-06-03,125498,SIP,2812,Gujarat,Surat,T30,26-35,Male,6.5,Cheque,VERIFIED,2812
INV002535,2024-06-03,102885,Redemption,387120,Rajasthan,Udaipur,B30,36-45,Male,22.6,Mandate,VERIFIED,387120
INV003661,2024-06-03,100033,Lumpsum,256158,Delhi,Noida,T30,18-25,Female,6.4,Mandate,VERIFIED,256158
INV003633,2024-06-03,101206,Redemption,109797,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,Cheque,VERIFIED,109797
INV001127,2024-06-03,100033,Lumpsum,372954,West Bengal,Kolkata,T30,26-35,Female,14.9,Mandate,VERIFIED,372954
INV001573,2024-06-03,102885,Redemption,540734,Tamil Nadu,Coimbatore,B30,26-35,Male,20.7,Mandate,VERIFIED,540734
INV004100,2024-06-03,120843,Lumpsum,73955,Delhi,Gurugram,T30,26-35,Male,20.7,UPI,VERIFIED,73955
INV001355,2024-06-03,119093,SIP,7936,Tamil Nadu,Chennai,T30,46-55,Female,89.8,Cheque,VERIFIED,7936
INV004538,2024-06-03,100025,SIP,3436,Telangana,Hyderabad,T30,26-35,Male,23.3,UPI,VERIFIED,3436
INV003409,2024-06-03,120505,Lumpsum,45559,Karnataka,Mysore,B30,46-55,Male,44.2,Cheque,VERIFIED,45559
INV002542,2024-06-03,101206,SIP,3085,Telangana,Hyderabad,T30,26-35,Female,15.9,UPI,VERIFIED,3085
INV000057,2024-06-03,119092,SIP,6162,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Net Banking,PENDING,6162
INV002619,2024-06-03,119092,Lumpsum,320602,Gujarat,Ahmedabad,T30,18-25,Male,3.4,UPI,VERIFIED,320602
INV002862,2024-06-03,120507,SIP,3494,Telangana,Hyderabad,T30,56+,Male,72.7,UPI,VERIFIED,3494
INV001492,2024-06-03,120843,Lumpsum,561517,Tamil Nadu,Chennai,T30,26-35,Male,19.6,Net Banking,VERIFIED,561517
INV000256,2024-06-03,119095,Lumpsum,409027,Delhi,New Delhi,T30,36-45,Male,14.0,Net Banking,VERIFIED,409027
INV001624,2024-06-03,120842,Lumpsum,32610,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,Net Banking,VERIFIED,32610
INV000886,2024-06-03,119092,Lumpsum,11218,Punjab,Chandigarh,T30,26-35,Male,20.5,Mandate,VERIFIED,11218
INV002448,2024-06-03,125498,Redemption,198075,Madhya Pradesh,Bhopal,B30,26-35,Male,24.7,Cheque,VERIFIED,198075
INV003435,2024-06-03,119120,Lumpsum,32015,Maharashtra,Nashik,B30,26-35,Female,17.8,Mandate,VERIFIED,32015
INV002778,2024-06-03,120842,SIP,8895,Punjab,Chandigarh,T30,26-35,Female,13.5,Net Banking,VERIFIED,8895
INV001387,2024-06-03,119095,SIP,899,Tamil Nadu,Chennai,T30,36-45,Male,37.4,UPI,VERIFIED,899
INV000788,2024-06-03,102886,SIP,22030,Haryana,Gurugram,T30,26-35,Male,20.7,Mandate,VERIFIED,22030
INV004563,2024-06-03,102885,SIP,8179,Gujarat,Surat,T30,46-55,Female,32.2,Cheque,VERIFIED,8179
INV002224,2024-06-03,118635,SIP,54851,Rajasthan,Udaipur,B30,26-35,Male,21.4,UPI,VERIFIED,54851
INV000230,2024-06-03,119120,SIP,8472,Haryana,Faridabad,B30,18-25,Male,3.3,Mandate,VERIFIED,8472
INV000901,2024-06-03,100033,SIP,443,Delhi,Gurugram,T30,46-55,Female,67.4,Net Banking,VERIFIED,443
INV004257,2024-06-03,148568,SIP,2844,Telangana,Hyderabad,T30,36-45,Male,22.0,UPI,VERIFIED,2844
INV001911,2024-06-03,149324,Lumpsum,266161,Gujarat,Surat,T30,46-55,Male,91.9,Cheque,VERIFIED,266161
INV000131,2024-06-03,120503,SIP,8277,Telangana,Hyderabad,T30,36-45,Female,16.8,UPI,PENDING,8277
INV002114,2024-06-03,118632,Lumpsum,317082,Rajasthan,Udaipur,B30,18-25,Female,5.5,Net Banking,VERIFIED,317082
INV004863,2024-06-03,118634,SIP,859,Maharashtra,Mumbai,T30,26-35,Male,21.1,Cheque,VERIFIED,859
INV002572,2024-06-03,120505,Lumpsum,307944,Rajasthan,Jaipur,T30,56+,Male,19.5,Mandate,VERIFIED,307944
INV001401,2024-06-03,120503,SIP,416,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Mandate,VERIFIED,416
INV001116,2024-06-03,119598,Lumpsum,78793,Haryana,Faridabad,B30,36-45,Male,17.8,Mandate,VERIFIED,78793
INV001683,2024-06-03,120506,Lumpsum,58623,Haryana,Gurugram,T30,26-35,Male,8.7,UPI,VERIFIED,58623
INV004754,2024-06-03,120505,Lumpsum,380709,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,VERIFIED,380709
INV002177,2024-06-03,120504,Redemption,496304,Haryana,Gurugram,T30,26-35,Male,13.2,UPI,VERIFIED,496304
INV001198,2024-06-03,119095,SIP,29612,Maharashtra,Mumbai,T30,26-35,Female,20.4,Mandate,VERIFIED,29612
INV001618,2024-06-03,120506,SIP,23707,Karnataka,Bangalore,T30,56+,Female,28.0,Mandate,VERIFIED,23707
INV004733,2024-06-03,100025,Lumpsum,435231,Telangana,Hyderabad,T30,18-25,Male,5.4,UPI,VERIFIED,435231
INV001618,2024-06-03,100016,Redemption,270242,Karnataka,Bangalore,T30,56+,Female,28.0,UPI,VERIFIED,270242
INV001160,2024-06-03,149322,SIP,2335,Karnataka,Mysore,B30,36-45,Female,13.8,Net Banking,VERIFIED,2335
INV003360,2024-06-04,118636,Redemption,256591,Madhya Pradesh,Indore,T30,26-35,Female,19.5,Cheque,VERIFIED,256591
INV004500,2024-06-04,100033,SIP,11784,Karnataka,Mysore,B30,46-55,Male,45.2,Mandate,VERIFIED,11784
INV003429,2024-06-04,118632,Lumpsum,78773,Telangana,Hyderabad,T30,26-35,Male,16.0,Cheque,VERIFIED,78773
INV002799,2024-06-04,119552,SIP,17417,Uttar Pradesh,Lucknow,T30,36-45,Male,50.5,Mandate,VERIFIED,17417
INV004602,2024-06-04,101207,Lumpsum,43522,Delhi,Noida,T30,26-35,Female,9.4,Net Banking,VERIFIED,43522
INV000312,2024-06-04,100033,SIP,526,Gujarat,Ahmedabad,T30,18-25,Male,7.1,UPI,VERIFIED,526
INV002949,2024-06-04,102885,SIP,2431,Rajasthan,Jaipur,T30,26-35,Female,16.8,Net Banking,VERIFIED,2431
INV004595,2024-06-04,100016,SIP,9936,Rajasthan,Udaipur,B30,36-45,Male,24.0,Mandate,VERIFIED,9936
INV001895,2024-06-04,149324,Redemption,426356,Gujarat,Ahmedabad,T30,36-45,Male,56.4,UPI,VERIFIED,426356
INV002908,2024-06-04,119092,SIP,1043,Maharashtra,Nashik,B30,36-45,Female,28.9,UPI,VERIFIED,1043
INV001265,2024-06-04,119120,Lumpsum,354556,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Mandate,VERIFIED,354556
INV001566,2024-06-04,100016,SIP,1043,West Bengal,Kolkata,T30,18-25,Male,7.8,Cheque,VERIFIED,1043
INV002502,2024-06-04,118633,Lumpsum,72722,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Cheque,VERIFIED,72722
INV002513,2024-06-04,120844,Lumpsum,176059,Punjab,Amritsar,B30,26-35,Female,10.6,Mandate,VERIFIED,176059
INV001068,2024-06-04,102887,Lumpsum,103448,West Bengal,Kolkata,T30,26-35,Male,6.1,Net Banking,VERIFIED,103448
INV003666,2024-06-04,149324,Lumpsum,44430,Gujarat,Surat,T30,18-25,Male,4.3,UPI,VERIFIED,44430
INV001467,2024-06-04,101207,Lumpsum,166575,Punjab,Chandigarh,T30,36-45,Male,32.5,UPI,VERIFIED,166575
INV000482,2024-06-04,118634,SIP,27133,Maharashtra,Mumbai,T30,26-35,Male,7.6,Net Banking,PENDING,27133
INV004359,2024-06-04,120843,SIP,59608,Delhi,New Delhi,T30,26-35,Male,9.4,UPI,PENDING,59608
INV003705,2024-06-04,149322,SIP,859,Telangana,Hyderabad,T30,26-35,Male,8.0,UPI,VERIFIED,859
INV004857,2024-06-04,119120,SIP,10972,Delhi,Noida,T30,26-35,Male,15.3,UPI,VERIFIED,10972
INV001677,2024-06-04,102885,Redemption,250791,Rajasthan,Udaipur,B30,26-35,Male,23.2,Cheque,VERIFIED,250791
INV001233,2024-06-04,119599,SIP,17067,Telangana,Hyderabad,T30,26-35,Male,11.7,Cheque,VERIFIED,17067
INV003521,2024-06-04,119551,SIP,2477,Rajasthan,Jaipur,T30,46-55,Male,95.4,UPI,VERIFIED,2477
INV000477,2024-06-04,119120,Redemption,523098,Uttar Pradesh,Lucknow,T30,18-25,Female,5.3,UPI,VERIFIED,523098
INV001004,2024-06-04,119552,Redemption,273767,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Mandate,VERIFIED,273767
INV003871,2024-06-04,119120,Redemption,359245,Uttar Pradesh,Agra,B30,18-25,Male,7.6,Mandate,VERIFIED,359245
INV003783,2024-06-04,101206,SIP,947,Madhya Pradesh,Indore,T30,18-25,Male,3.5,UPI,PENDING,947
INV002497,2024-06-04,148568,SIP,3196,Telangana,Hyderabad,T30,26-35,Female,13.0,Net Banking,VERIFIED,3196
INV004149,2024-06-04,149322,SIP,54629,Rajasthan,Udaipur,B30,56+,Female,78.2,Mandate,PENDING,54629
INV003756,2024-06-04,118634,Lumpsum,47771,Telangana,Hyderabad,T30,26-35,Male,6.9,UPI,VERIFIED,47771
INV000819,2024-06-04,119092,Lumpsum,248559,Karnataka,Bangalore,T30,36-45,Male,56.5,Net Banking,VERIFIED,248559
INV000855,2024-06-04,120507,Redemption,60449,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,VERIFIED,60449
INV002740,2024-06-04,118633,Lumpsum,237716,Maharashtra,Mumbai,T30,26-35,Female,24.5,Mandate,VERIFIED,237716
INV003698,2024-06-04,118632,SIP,6872,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Cheque,VERIFIED,6872
INV000210,2024-06-04,119094,SIP,15629,Rajasthan,Jaipur,T30,26-35,Male,9.1,UPI,VERIFIED,15629
INV001629,2024-06-04,149323,Lumpsum,170311,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Mandate,VERIFIED,170311
INV001312,2024-06-04,119598,SIP,14632,Delhi,Noida,T30,26-35,Male,6.9,Cheque,VERIFIED,14632
INV002683,2024-06-04,100025,SIP,1009,Haryana,Faridabad,B30,26-35,Male,9.7,UPI,VERIFIED,1009
INV001904,2024-06-04,101208,SIP,1985,West Bengal,Kolkata,T30,36-45,Female,55.0,Net Banking,VERIFIED,1985
INV000237,2024-06-04,100033,Lumpsum,367683,Delhi,Gurugram,T30,36-45,Male,43.0,Net Banking,VERIFIED,367683
INV003938,2024-06-04,125498,SIP,2578,Delhi,Gurugram,T30,36-45,Female,15.3,UPI,VERIFIED,2578
INV004376,2024-06-04,119598,Redemption,329046,West Bengal,Kolkata,T30,46-55,Female,92.6,Mandate,PENDING,329046
INV003560,2024-06-04,149322,Lumpsum,265554,Rajasthan,Udaipur,B30,26-35,Male,22.5,Mandate,VERIFIED,265554
INV004407,2024-06-04,120843,SIP,28428,Punjab,Chandigarh,T30,18-25,Male,7.7,Cheque,VERIFIED,28428
INV001415,2024-06-04,101207,Redemption,253184,Haryana,Gurugram,T30,56+,Male,33.1,UPI,PENDING,253184
INV001590,2024-06-04,125498,Lumpsum,247254,Rajasthan,Jaipur,T30,36-45,Male,46.1,UPI,VERIFIED,247254
INV004653,2024-06-04,118633,SIP,15984,Rajasthan,Jaipur,T30,46-55,Female,32.2,UPI,VERIFIED,15984
INV003865,2024-06-04,120843,Lumpsum,226979,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Net Banking,VERIFIED,226979
INV001181,2024-06-04,118634,SIP,8002,West Bengal,Kolkata,T30,26-35,Male,21.0,Net Banking,VERIFIED,8002
INV004384,2024-06-04,102885,Lumpsum,291702,Delhi,Noida,T30,26-35,Male,12.1,UPI,VERIFIED,291702
INV001865,2024-06-04,119094,SIP,6423,Telangana,Hyderabad,T30,18-25,Female,4.3,Cheque,VERIFIED,6423
INV001865,2024-06-04,119092,Lumpsum,194782,Telangana,Hyderabad,T30,18-25,Female,4.3,Cheque,VERIFIED,194782
INV004335,2024-06-04,125497,SIP,2933,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Cheque,PENDING,2933
INV001061,2024-06-04,119092,Lumpsum,244936,Punjab,Amritsar,B30,18-25,Male,7.4,Mandate,VERIFIED,244936
INV001781,2024-06-04,119598,Lumpsum,171772,Punjab,Amritsar,B30,36-45,Male,58.6,Cheque,PENDING,171772
INV000388,2024-06-04,119093,SIP,43396,Maharashtra,Nashik,B30,36-45,Male,33.6,UPI,VERIFIED,43396
INV002085,2024-06-04,119599,SIP,2445,Telangana,Hyderabad,T30,56+,Female,12.5,Net Banking,VERIFIED,2445
INV002964,2024-06-04,118634,SIP,5571,Rajasthan,Udaipur,B30,46-55,Male,84.1,Net Banking,VERIFIED,5571
INV004676,2024-06-04,149324,Lumpsum,208458,Gujarat,Ahmedabad,T30,56+,Male,23.9,Mandate,VERIFIED,208458
INV003798,2024-06-04,120507,SIP,51283,Karnataka,Bangalore,T30,36-45,Male,53.9,Net Banking,VERIFIED,51283
INV004778,2024-06-04,119092,Redemption,280583,Telangana,Hyderabad,T30,26-35,Female,14.4,Mandate,VERIFIED,280583
INV004204,2024-06-04,100033,SIP,17644,Tamil Nadu,Chennai,T30,36-45,Male,51.7,Cheque,VERIFIED,17644
INV002598,2024-06-04,119551,Lumpsum,502624,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,UPI,VERIFIED,502624
INV003840,2024-06-04,102885,SIP,11828,Rajasthan,Jaipur,T30,36-45,Male,54.6,Cheque,VERIFIED,11828
INV003392,2024-06-04,119094,Redemption,162156,West Bengal,Kolkata,T30,56+,Male,16.5,UPI,VERIFIED,162156
INV000802,2024-06-04,125497,Lumpsum,96385,Gujarat,Ahmedabad,T30,36-45,Male,34.4,UPI,PENDING,96385
INV001458,2024-06-04,120844,SIP,8376,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Net Banking,PENDING,8376
INV004004,2024-06-04,118636,SIP,1859,Delhi,Gurugram,T30,18-25,Male,3.1,Net Banking,VERIFIED,1859
INV000251,2024-06-04,118636,SIP,12958,Haryana,Faridabad,B30,26-35,Male,19.4,Net Banking,VERIFIED,12958
INV000483,2024-06-04,125497,SIP,8126,Haryana,Gurugram,T30,18-25,Male,7.7,Cheque,VERIFIED,8126
INV004537,2024-06-04,102887,Redemption,25259,Delhi,New Delhi,T30,18-25,Female,5.9,Net Banking,VERIFIED,25259
INV003799,2024-06-04,120503,SIP,6652,Punjab,Amritsar,B30,18-25,Male,5.6,Mandate,VERIFIED,6652
INV000547,2024-06-04,118634,Lumpsum,304640,West Bengal,Kolkata,T30,26-35,Male,16.6,Net Banking,VERIFIED,304640
INV002486,2024-06-04,102885,SIP,8057,Gujarat,Surat,T30,56+,Male,16.2,UPI,VERIFIED,8057
INV003226,2024-06-05,118632,Redemption,359922,Haryana,Gurugram,T30,26-35,Male,21.5,Net Banking,VERIFIED,359922
INV000547,2024-06-05,120507,SIP,1138,West Bengal,Kolkata,T30,26-35,Male,16.6,Mandate,VERIFIED,1138
INV000575,2024-06-05,102886,SIP,11813,Punjab,Amritsar,B30,26-35,Female,16.4,Mandate,VERIFIED,11813
INV002264,2024-06-05,101208,Redemption,445657,Tamil Nadu,Coimbatore,B30,46-55,Female,21.2,Mandate,VERIFIED,445657
INV000521,2024-06-05,149324,Redemption,288801,West Bengal,Kolkata,T30,26-35,Male,9.7,UPI,VERIFIED,288801
INV003250,2024-06-05,120504,SIP,11600,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Net Banking,VERIFIED,11600
INV000600,2024-06-05,120504,SIP,9524,Maharashtra,Mumbai,T30,26-35,Male,17.3,UPI,VERIFIED,9524
INV002384,2024-06-05,119092,SIP,49207,Karnataka,Mysore,B30,26-35,Male,24.3,UPI,VERIFIED,49207
INV000717,2024-06-05,119599,Redemption,518109,Tamil Nadu,Chennai,T30,46-55,Male,44.9,Net Banking,VERIFIED,518109
INV004780,2024-06-05,120504,Redemption,161819,Haryana,Gurugram,T30,36-45,Male,42.4,Cheque,VERIFIED,161819
INV000231,2024-06-05,120505,Lumpsum,358263,Rajasthan,Udaipur,B30,26-35,Female,22.9,Net Banking,VERIFIED,358263
INV000215,2024-06-05,148567,Lumpsum,23718,Maharashtra,Nashik,B30,26-35,Female,18.3,Net Banking,VERIFIED,23718
INV000167,2024-06-05,118635,SIP,6743,Gujarat,Ahmedabad,T30,56+,Male,55.3,Net Banking,VERIFIED,6743
INV004277,2024-06-05,102886,SIP,2613,Telangana,Hyderabad,T30,26-35,Male,19.6,Net Banking,VERIFIED,2613
INV000763,2024-06-05,120843,SIP,4966,Punjab,Amritsar,B30,26-35,Female,6.4,UPI,VERIFIED,4966
INV001628,2024-06-05,100016,SIP,464,Rajasthan,Jaipur,T30,36-45,Female,45.6,Cheque,VERIFIED,464
INV002139,2024-06-05,101207,SIP,1843,Haryana,Gurugram,T30,36-45,Female,28.6,Net Banking,VERIFIED,1843
INV002633,2024-06-05,148567,SIP,24795,Karnataka,Bangalore,T30,26-35,Female,8.1,UPI,VERIFIED,24795
INV002631,2024-06-05,125498,SIP,43788,Uttar Pradesh,Kanpur,B30,46-55,Female,93.8,Mandate,PENDING,43788
INV003833,2024-06-05,100025,SIP,1729,Delhi,New Delhi,T30,26-35,Male,11.7,Cheque,VERIFIED,1729
INV004915,2024-06-05,148569,Lumpsum,369435,Uttar Pradesh,Kanpur,B30,26-35,Male,9.6,Cheque,VERIFIED,369435
INV003953,2024-06-05,102886,SIP,50570,Maharashtra,Pune,T30,36-45,Male,17.4,Net Banking,PENDING,50570
INV000072,2024-06-05,120842,Lumpsum,178049,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,VERIFIED,178049
INV004239,2024-06-05,120504,SIP,2281,Karnataka,Bangalore,T30,18-25,Female,6.3,UPI,PENDING,2281
INV004953,2024-06-05,149322,SIP,826,Haryana,Faridabad,B30,36-45,Male,36.3,Mandate,PENDING,826
INV003926,2024-06-05,118633,Redemption,237556,West Bengal,Kolkata,T30,46-55,Male,92.8,Mandate,VERIFIED,237556
INV001742,2024-06-05,119552,SIP,2163,Haryana,Gurugram,T30,18-25,Male,3.5,Mandate,VERIFIED,2163
INV002437,2024-06-05,120842,Lumpsum,27505,Haryana,Faridabad,B30,26-35,Male,24.8,Mandate,VERIFIED,27505
INV002066,2024-06-05,120504,Redemption,69994,West Bengal,Kolkata,T30,26-35,Female,23.3,UPI,VERIFIED,69994
INV000687,2024-06-05,119093,Lumpsum,55201,Maharashtra,Pune,T30,36-45,Male,41.0,UPI,VERIFIED,55201
